active_non_producing_sales_hc,active_sales_hc,company_id,department_id,funded_units_by_vp,funded_units_in_cost_center,funded_volume_by_vp,funded_volume_in_cost_center,payroll_reg_earnings_bom_amt,rent_bom_amt,reporting_period_id,vp_id,workforce_snapshot_id
0,1,1,10,9,9,2092560,2092560,,77.5,1,1,462
0,1,1,8,9,9,2092560,2092560,,77.5,1,1,463
0,1,1,4,9,9,2092560,2092560,,77.5,1,1,464
0,1,1,2,9,9,2092560,2092560,,77.5,1,1,465
0,1,1,6,9,9,2092560,2092560,,77.5,1,1,466
0,1,1,3,2,2,649000,649000,,432.56,1,97,467
0,1,1,8,2,2,649000,649000,,432.56,1,97,468
10,12,2,19,0,3,,1101000,,,1,239,469
1,1,2,19,0,0,,,,,1,240,470
11,15,2,2,0,11,,5814786,,11533.64,1,241,471
0,0,2,7,0,0,,,,1500,1,242,472
10,12,2,19,0,3,,1101000,,,1,243,473
10,12,2,19,0,3,,1101000,,,1,244,474
2,3,2,1,0,11,,5306844,,6680.14,1,245,475
16,19,2,1,0,80,,50011244,,9504.82,1,246,476
1,2,2,2,0,1,,290000,,1463.7,1,247,477
3,5,2,2,0,9,1167030,4938321,,2000,1,248,478
20,31,2,2,0,97,,24831632.51,,17191.12,1,249,479
3,5,2,2,0,5,3466199,1336473,,1707.02,1,250,480
2,4,2,2,0,5,,1688500,,785,1,251,481
15,19,2,2,0,80,,47935755,,6850,1,252,482
5,8,2,2,0,9,352987,2268216,,5742.23,1,253,483
34,63,2,2,0,162,,67445552,,31322.95,1,254,484
2,8,2,2,0,11,,1521859,,2000,1,255,485
4,4,2,2,0,0,,,,2000,1,256,486
6,7,2,2,0,5,,1279061,,10298.26,1,257,487
34,63,2,2,0,162,,67445552,,31322.95,1,258,488
12,17,2,2,0,27,,16838877,,5576.92,1,259,489
3,4,2,2,0,1,,426075,,1057.45,1,260,490
13,19,2,2,0,50,,15125609,,6087.5,1,261,491
6,7,2,2,0,8,298493,2884764,,-2495.07,1,262,492
34,63,2,2,0,162,1428625,67445552,,31322.95,1,263,493
1,7,2,2,0,8,,2142586.58,,2958.93,1,264,494
2,4,2,2,0,8,,1786981,,,1,265,495
3,6,2,2,0,8,,2119515,,,1,266,496
10,12,2,19,0,3,,1101000,,,1,267,497
6,10,2,2,0,21,,9728193,,9637.62,1,268,498
5,9,2,2,0,22,,13919313,,4000,1,269,499
7,19,2,2,0,26,,10219421,,7448.8,1,270,500
5,8,2,2,0,9,,2268216,,5742.23,1,271,501
1,3,2,2,0,2,,360200,,1500,1,272,502
2,6,2,2,0,8,631550,1683733,,9620.21,1,273,503
6,9,2,2,0,19,4145000,9208393.04,,3458,1,274,504
11,15,2,2,0,11,,5814786,,11533.64,1,275,505
2,7,2,2,0,14,,9506960,,8000,1,276,506
13,19,2,2,0,50,,15125609,,6087.5,1,277,507
4,5,2,2,0,5,,1644632,,876.04,1,278,508
20,31,2,2,0,97,,24831632.51,,17191.12,1,279,509
3,4,2,2,0,4,,1235535,,1700,1,280,510
5,11,2,2,0,7,,5566315,,23487.29,1,281,511
9,16,2,2,0,51,165000,29035667,,30925.6,1,282,512
2,3,2,2,0,2,,224099,,3279.17,1,283,513
5,11,2,2,0,21,,6819006,,5254.4,1,236,514
5,7,2,1,0,18,,8174634,,2327.23,1,218,515
1,4,2,2,0,8,,1900598,,6121.78,1,284,516
3,3,2,2,0,0,,,,1000,1,136,517
3,3,2,2,0,0,,,,1000,1,285,518
4,11,2,8,7,21,3958090,14823107,,8864.06,1,286,519
4,11,2,11,14,23,3095491,5186156,,6291.45,1,287,520
4,11,2,10,14,23,3095491,5186156,,6291.45,1,287,521
0,1,2,4,3,3,900650,900650,,689,1,288,522
0,1,2,8,3,3,900650,900650,,689,1,288,523
0,1,2,3,3,3,900650,900650,,689,1,288,524
4,11,2,2,2,23,493550,5186156,,6291.45,1,289,525
4,11,2,10,2,23,493550,5186156,,6291.45,1,289,526
4,11,2,1,2,23,493550,5186156,,6291.45,1,289,527
8,10,2,2,31,36,9798428,11028892,,4324.8,1,290,528
8,10,2,1,31,36,9798428,11028892,,4324.8,1,290,529
6,10,2,9,17,21,8877207,9728193,,9637.62,1,291,530
6,10,2,11,17,21,8877207,9728193,,9637.62,1,291,531
6,10,2,2,17,21,8877207,9728193,,9637.62,1,291,532
6,10,2,3,17,21,8877207,9728193,,9637.62,1,291,533
0,3,2,2,11,21,3288335,5876758.73,,9395.17,1,12,534
13,21,2,5,1,23,441000,13028569,,-3427.9,1,292,535
13,21,2,2,1,23,441000,13028569,,-3427.9,1,292,536
13,21,2,8,1,23,441000,13028569,,-3427.9,1,292,537
13,21,2,13,1,23,441000,13028569,,-3427.9,1,292,538
1,2,2,1,24,24,7694992,7694992,,1000,1,293,539
1,2,2,5,24,24,7694992,7694992,,1000,1,293,540
1,2,2,2,24,24,7694992,7694992,,1000,1,293,541
9,17,2,11,3,38,652138,10265552,,13891.21,1,294,542
4,5,2,2,17,22,3928987,4694567,,6122.27,1,295,543
4,5,2,4,17,22,3928987,4694567,,6122.27,1,295,544
4,5,2,1,17,22,3928987,4694567,,6122.27,1,295,545
1,4,2,12,3,7,529000,1434608,,2450,1,73,546
1,4,2,3,3,7,529000,1434608,,2450,1,73,547
2,6,2,11,2,8,230500,1683733,,9620.21,1,296,548
2,6,2,12,2,8,230500,1683733,,9620.21,1,296,549
2,6,2,2,2,8,230500,1683733,,9620.21,1,296,550
20,31,2,14,12,97,4859577,24831632.51,,17191.12,1,61,551
34,63,2,5,6,162,967270,67445552,,31322.95,1,64,552
8,17,2,2,6,24,3457236,12464281,,1350.17,1,297,553
9,16,2,4,19,51,11849494,29035667,,30925.6,1,59,554
9,16,2,5,19,51,11849494,29035667,,30925.6,1,59,555
9,16,2,8,19,51,11849494,29035667,,30925.6,1,59,556
9,16,2,1,19,51,11849494,29035667,,30925.6,1,59,557
2,3,2,7,4,4,2058522,2058522,,3500,1,96,558
2,3,2,4,4,4,2058522,2058522,,3500,1,96,559
2,3,2,1,4,4,2058522,2058522,,3500,1,96,560
2,6,2,1,8,11,4888581,6393471,,5740.14,1,298,561
2,6,2,3,8,11,4888581,6393471,,5740.14,1,298,562
9,16,2,11,20,51,11465498,29035667,,30925.6,1,299,563
9,16,2,10,20,51,11465498,29035667,,30925.6,1,299,564
9,16,2,1,20,51,11465498,29035667,,30925.6,1,299,565
9,16,2,9,20,51,11465498,29035667,,30925.6,1,299,566
7,19,2,13,4,26,697145,10219421,,7448.8,1,53,567
7,13,2,11,10,29,1498245,9738808,,9950.46,1,34,568
3,7,2,2,9,14,1486671,3286721,,5268.03,1,28,569
3,7,2,16,9,14,1486671,3286721,,5268.03,1,28,570
3,7,2,1,9,14,1486671,3286721,,5268.03,1,28,571
4,5,2,1,5,22,765580,4694567,,6122.27,1,300,572
4,5,2,10,5,22,765580,4694567,,6122.27,1,300,573
4,5,2,2,5,22,765580,4694567,,6122.27,1,300,574
13,19,2,1,18,50,3414299,15125609,,6087.5,1,110,575
13,19,2,3,18,50,3414299,15125609,,6087.5,1,110,576
3,5,2,7,8,9,4658321,4938321,,2000,1,301,577
3,5,2,11,8,9,4658321,4938321,,2000,1,301,578
3,5,2,2,8,9,4658321,4938321,,2000,1,301,579
3,5,2,1,8,9,4658321,4938321,,2000,1,301,580
2,3,2,12,19,21,4443861,4877861,,2900,1,98,581
2,3,2,5,19,21,4443861,4877861,,2900,1,98,582
8,10,2,12,31,36,9798428,11028892,,4324.8,1,290,583
7,11,2,11,4,30,1936150,14570030,,6255.77,1,302,584
7,11,2,1,4,30,1936150,14570030,,6255.77,1,302,585
7,11,2,2,4,30,1936150,14570030,,6255.77,1,302,586
8,10,2,3,31,36,9798428,11028892,,4324.8,1,290,587
5,9,2,11,9,22,6439750,13919313,,4000,1,303,588
5,9,2,2,9,22,6439750,13919313,,4000,1,303,589
6,10,2,2,1,21,188000,9728193,,9637.62,1,304,590
6,10,2,11,1,21,188000,9728193,,9637.62,1,304,591
13,19,2,7,9,50,3548227,15125609,,6087.5,1,81,592
13,19,2,4,9,50,3548227,15125609,,6087.5,1,81,593
4,5,2,4,5,22,765580,4694567,,6122.27,1,300,594
4,5,2,13,5,22,765580,4694567,,6122.27,1,300,595
16,19,2,11,70,80,43325894,50011244,,9504.82,1,54,596
16,19,2,10,70,80,43325894,50011244,,9504.82,1,54,597
5,11,2,4,2,21,430000,6819006,,5254.4,1,305,598
15,23,2,4,4,20,1827138,12350528,,11638.51,1,189,599
2,5,2,5,4,7,1684750,3564750,,5341,1,99,600
5,8,2,11,2,10,1463875,8696347,,1500,1,306,601
5,8,2,9,2,10,1463875,8696347,,1500,1,306,602
2,3,2,9,2,21,434000,4877861,,2900,1,307,603
2,5,2,3,4,7,1684750,3564750,,5341,1,99,604
1,8,2,4,1,37,511700,10766259,,6025,1,308,605
1,8,2,5,1,37,511700,10766259,,6025,1,308,606
20,31,2,8,27,97,4807863,24831632.51,,17191.12,1,309,607
2,3,2,16,2,21,434000,4877861,,2900,1,307,608
2,3,2,3,2,21,434000,4877861,,2900,1,307,609
2,3,2,4,2,21,434000,4877861,,2900,1,307,610
20,31,2,2,27,97,4807863,24831632.51,,17191.12,1,309,611
20,31,2,5,27,97,4807863,24831632.51,,17191.12,1,309,612
20,31,2,14,27,97,4807863,24831632.51,,17191.12,1,309,613
2,3,2,1,2,21,434000,4877861,,2900,1,307,614
6,10,2,1,17,21,8877207,9728193,,9637.62,1,291,615
8,17,2,13,9,47,3696892,16915354.25,,,1,310,616
20,31,2,1,27,97,4807863,24831632.51,,17191.12,1,309,617
8,17,2,3,9,47,3696892,16915354.25,,,1,310,618
8,17,2,2,9,47,3696892,16915354.25,,,1,310,619
2,9,2,11,5,27,1844555,11153860,,,1,311,620
4,7,2,9,1,6,1636000,3201068,,9004.48,1,312,621
4,7,2,3,1,6,1636000,3201068,,9004.48,1,312,622
4,7,2,2,1,6,1636000,3201068,,9004.48,1,312,623
9,17,2,2,6,38,969861,10265552,,13891.21,1,313,624
2,9,2,16,5,27,1844555,11153860,,,1,311,625
2,9,2,20,5,27,1844555,11153860,,,1,311,626
2,9,2,11,1,27,400000,11153860,,,1,314,627
5,9,2,2,3,22,1648418,13919313,,4000,1,315,628
2,9,2,16,1,27,400000,11153860,,,1,314,629
2,9,2,20,1,27,400000,11153860,,,1,314,630
8,17,2,3,6,47,2709141,16915354.25,,,1,316,631
5,9,2,11,3,22,1648418,13919313,,4000,1,315,632
5,9,2,1,3,22,1648418,13919313,,4000,1,315,633
9,15,2,2,3,14,1337994,7661494,,9265.82,1,317,634
8,17,2,2,6,47,2709141,16915354.25,,5800,1,316,635
8,17,2,2,4,47,1595251,16915354.25,,,1,318,636
8,17,2,11,4,47,1595251,16915354.25,,,1,318,637
8,17,2,7,5,47,1679292,16915354.25,,,1,319,638
2,3,2,2,27,27,14605295,14605295,,6543.12,1,320,639
2,3,2,13,27,27,14605295,14605295,,6543.12,1,320,640
8,17,2,17,8,47,1836570,16915354.25,,,1,316,641
8,17,2,5,8,47,1836570,16915354.25,,,1,316,642
2,7,2,4,7,23,1173769,6055370,,8480.05,1,321,643
17,29,3,4,2,27,3080000,20174847,,18793.19,1,46,644
8,17,2,1,8,47,1836570,16915354.25,,,1,316,645
8,17,2,20,8,47,1836570,16915354.25,,,1,316,646
17,29,3,17,2,27,3080000,20174847,,18793.19,1,46,647
1,6,2,7,8,24,2327279,8861025,,,1,322,648
1,6,2,11,8,24,2327279,8861025,,,1,322,649
1,6,2,2,8,24,2327279,8861025,,2361.21,1,322,650
9,15,2,10,3,14,1337994,7661494,,9265.82,1,317,651
9,15,2,11,3,14,1337994,7661494,,9265.82,1,317,652
17,29,3,17,4,27,2531635,20174847,,18793.19,1,47,653
1,6,2,15,6,24,2459831,8861025,,,1,323,654
1,6,2,1,6,24,2459831,8861025,,,1,323,655
1,6,2,3,6,24,2459831,8861025,,,1,323,656
0,1,3,14,6,6,2768763,2768763,,500,1,48,657
1,8,2,2,20,37,6278231,10766259,,6025,1,324,658
1,8,2,1,20,37,6278231,10766259,,6025,1,324,659
1,5,2,10,12,26,2078641,4216595,,3821.6,1,325,660
8,17,2,13,5,47,1679292,16915354.25,,,1,319,661
8,17,2,3,5,47,1679292,16915354.25,,,1,319,662
8,17,2,20,5,47,1679292,16915354.25,,,1,319,663
16,26,4,3,11,49,4241495,20431420,,,1,49,664
16,26,4,1,11,49,4241495,20431420,,,1,49,665
8,17,2,2,5,47,1679292,16915354.25,,,1,319,666
11,18,2,4,3,37,626000,13126580,,20438.33,1,311,667
2,4,2,3,1,7,549366,3139464,,1371.29,1,326,668
2,4,2,2,1,7,549366,3139464,,1371.29,1,326,669
10,14,4,2,3,11,1011726,4558394,,3456.21,1,31,670
0,0,2,10,1,6,395209,1480815,,4550,1,34,671
4,6,2,4,2,14,631550,4166806,,4220.16,1,273,672
10,14,4,1,3,11,1011726,4558394,,3456.21,1,31,673
10,14,4,2,2,11,1231000,4558394,,3456.21,1,327,674
1,5,2,2,12,26,2078641,4216595,,3821.6,1,325,675
0,2,2,8,1,3,330650,1104750,,1000,1,282,676
0,2,2,5,1,3,330650,1104750,,1000,1,282,677
4,6,2,16,2,14,631550,4166806,,4220.16,1,273,678
4,6,2,1,2,14,631550,4166806,,4220.16,1,273,679
1,4,2,9,4,11,2301900,5609264,,1000,1,328,680
1,4,2,13,4,11,2301900,5609264,,1000,1,328,681
1,4,2,10,4,11,2301900,5609264,,1000,1,328,682
4,6,2,5,2,14,631550,4166806,,4220.16,1,273,683
1,2,1,2,3,3,1041980,1041980,,398.36,1,329,684
1,2,1,11,3,3,1041980,1041980,,398.36,1,329,685
1,4,2,5,4,11,2301900,5609264,,1000,1,328,686
1,4,2,2,4,11,2301900,5609264,,1000,1,328,687
1,2,1,3,3,3,1041980,1041980,,398.36,1,329,688
1,3,1,1,8,11,1789157,2418157,,,1,330,689
1,2,1,4,2,2,948000,948000,,521.62,1,331,690
1,2,1,6,2,2,948000,948000,,521.62,1,331,691
15,23,2,8,4,20,1827138,12350528,,11638.51,1,189,692
1,2,1,2,2,2,948000,948000,,521.62,1,331,693
2,4,1,10,15,17,5212925,5658925,,288.25,1,332,694
2,4,1,11,15,17,5212925,5658925,,288.25,1,332,695
2,4,1,2,15,17,5212925,5658925,,288.25,1,332,696
0,1,1,8,2,2,765073,765073,,,1,114,697
1,2,1,2,6,6,1742225,1742225,,638.31,1,77,698
5,6,2,16,19,19,8640266,8640266,,10139.19,1,55,699
5,6,2,3,19,19,8640266,8640266,,10139.19,1,55,700
9,15,2,2,4,14,2337000,7661494,,9265.82,1,333,701
9,15,2,4,4,14,2337000,7661494,,9265.82,1,333,702
9,15,2,8,4,14,2337000,7661494,,9265.82,1,333,703
9,15,2,3,4,14,2337000,7661494,,9265.82,1,333,704
5,7,2,15,14,16,10753682,11053682,,6465.98,1,334,705
5,7,2,2,14,16,10753682,11053682,,6465.98,1,334,706
34,63,2,2,14,162,5497833,67445552,,31322.95,1,335,707
34,63,2,9,14,162,5497833,67445552,,31322.95,1,335,708
1,5,2,5,9,14,1386152,2419925.38,,1900,1,336,709
4,7,2,12,17,19,4493514,5132272.37,,2760,1,337,710
4,7,2,2,17,19,4493514,5132272.37,,2760,1,337,711
4,7,2,11,17,19,4493514,5132272.37,,2760,1,337,712
1,8,2,10,2,19,665000,4527996,,4068.33,1,338,713
1,8,2,12,2,19,665000,4527996,,4068.33,1,338,714
1,8,2,3,2,19,665000,4527996,,4068.33,1,338,715
2,4,2,3,4,5,1004434,1729434,,500,1,131,716
34,63,2,2,13,162,5311322,67445552,,31322.95,1,339,717
1,5,2,7,2,11,995000,6098838,,2394.93,1,340,718
1,5,2,2,2,11,995000,6098838,,2394.93,1,340,719
1,5,2,8,2,11,995000,6098838,,2394.93,1,340,720
1,5,2,5,2,11,995000,6098838,,2394.93,1,340,721
34,63,2,13,3,162,651632,67445552,,31322.95,1,341,722
34,63,2,2,3,162,651632,67445552,,31322.95,1,341,723
20,31,2,7,11,97,2259655,24831632.51,,17191.12,1,342,724
20,31,2,1,11,97,2259655,24831632.51,,17191.12,1,342,725
34,63,2,2,11,162,6505933,67445552,,31322.95,1,343,726
34,63,2,9,11,162,6505933,67445552,,31322.95,1,343,727
2,3,2,8,2,2,224099,224099,,3279.17,1,344,728
2,3,2,5,2,2,224099,224099,,3279.17,1,344,729
2,3,2,12,2,2,224099,224099,,3279.17,1,344,730
5,6,2,5,19,19,8640266,8640266,,10139.19,1,55,731
13,21,2,3,2,23,1074000,13028569,,-3427.9,1,345,732
13,21,2,11,2,23,1074000,13028569,,-3427.9,1,345,733
13,21,2,14,2,23,1074000,13028569,,-3427.9,1,345,734
13,21,2,2,2,23,1074000,13028569,,-3427.9,1,345,735
2,6,2,2,4,15,1516770,6956882,,2143,1,346,736
2,6,2,11,4,15,1516770,6956882,,2143,1,346,737
1,2,2,9,24,24,7694992,7694992,,1000,1,293,738
1,2,2,3,24,24,7694992,7694992,,1000,1,293,739
2,4,2,3,3,8,1012400,2441025,,,1,158,740
0,0,2,5,1,1,170000,170000,,,1,347,741
0,0,2,3,1,1,170000,170000,,,1,347,742
0,0,2,8,1,1,170000,170000,,,1,347,743
5,6,2,10,19,19,8640266,8640266,,10139.19,1,55,744
1,2,2,12,4,4,1536000,1536000,,500,1,237,745
1,2,2,11,4,4,1536000,1536000,,500,1,237,746
5,8,2,11,5,21,1241520,7070806,,500,1,348,747
5,8,2,12,5,21,1241520,7070806,,500,1,348,748
5,8,2,14,5,21,1241520,7070806,,500,1,348,749
5,8,2,3,5,21,1241520,7070806,,500,1,348,750
0,0,2,2,1,1,170000,170000,,,1,347,751
3,7,2,11,4,11,1029550,4693551,,3389.02,1,349,752
13,19,2,2,18,50,3414299,15125609,,6087.5,1,110,753
13,21,2,2,6,23,2258444,13028569,,-3427.9,1,350,754
13,21,2,5,6,23,2258444,13028569,,-3427.9,1,350,755
13,21,2,4,6,23,2258444,13028569,,-3427.9,1,350,756
15,19,2,7,61,80,38156275,47935755,,6850,1,99,757
15,19,2,16,61,80,38156275,47935755,,6850,1,99,758
15,19,2,1,61,80,38156275,47935755,,6850,1,99,759
13,21,2,3,6,23,2258444,13028569,,-3427.9,1,350,760
7,17,2,2,3,17,1379068,5710286,,7097.41,1,351,761
0,2,2,2,7,9,1312682,1681232,,1800,1,73,762
0,2,2,13,7,9,1312682,1681232,,1800,1,73,763
5,7,2,4,16,18,7681942,8174634,,2327.23,1,51,764
5,7,2,3,16,18,7681942,8174634,,2327.23,1,51,765
5,7,2,1,16,18,7681942,8174634,,2327.23,1,51,766
5,8,2,1,10,21,3924135,7070806,,500,1,87,767
5,8,2,3,10,21,3924135,7070806,,500,1,87,768
13,21,2,13,2,23,1074000,13028569,,-3427.9,1,345,769
2,5,2,11,5,9,2925500,6850100,,5648.12,1,352,770
2,5,2,2,5,9,2925500,6850100,,5648.12,1,352,771
2,5,2,3,5,9,2925500,6850100,,5648.12,1,352,772
2,6,2,3,2,8,425323,1683733,,9620.21,1,353,773
2,6,2,7,2,8,425323,1683733,,9620.21,1,353,774
1,3,2,8,2,7,211535,2380786,,2400,1,154,775
1,3,2,13,2,7,211535,2380786,,2400,1,154,776
5,7,2,4,14,16,10753682,11053682,,6465.98,1,334,777
34,63,2,1,14,162,5497833,67445552,,31322.95,1,335,778
6,9,2,4,8,10,4440374,5437874,,5004.21,1,354,779
8,17,2,5,6,24,3457236,12464281,,1350.17,1,297,780
8,17,2,4,6,24,3457236,12464281,,1350.17,1,297,781
6,10,2,2,15,27,7570096,16635708,,6144.35,1,355,782
6,10,2,7,15,27,7570096,16635708,,6144.35,1,355,783
6,10,2,3,15,27,7570096,16635708,,6144.35,1,355,784
6,10,2,1,15,27,7570096,16635708,,6144.35,1,355,785
3,5,2,10,16,17,14380700,14988132,,3118.43,1,356,786
3,5,2,2,16,17,14380700,14988132,,3118.43,1,356,787
2,5,2,3,6,17,1367240,4703703,,7093.9,1,357,788
3,18,2,13,7,49,3023043,18329432,,,1,358,789
3,18,2,5,7,49,3023043,18329432,,,1,358,790
3,18,2,4,7,49,3023043,18329432,,,1,358,791
3,18,2,3,7,49,3023043,18329432,,,1,358,792
3,18,2,15,7,49,3023043,18329432,,,1,358,793
3,18,2,2,7,49,3023043,18329432,,,1,358,794
8,17,2,13,8,47,1836570,16915354.25,,,1,316,795
1,6,2,16,8,24,2327279,8861025,,,1,322,796
2,4,2,5,10,11,3384221,3394221,,2455.72,1,359,797
2,4,2,4,10,11,3384221,3394221,,2455.72,1,359,798
2,4,2,21,10,11,3384221,3394221,,2455.72,1,359,799
2,4,2,2,10,11,3384221,3394221,,2455.72,1,359,800
0,4,2,4,3,13,804590,5917661,,1000,1,18,801
5,8,2,12,5,7,1340797,1889147,,1095,1,360,802
5,8,2,5,5,7,1340797,1889147,,1095,1,360,803
5,8,2,2,5,7,1340797,1889147,,1095,1,360,804
34,63,2,5,3,162,651632,67445552,,31322.95,1,341,805
34,63,2,1,3,162,651632,67445552,,31322.95,1,341,806
7,13,2,5,10,29,1498245,9738808,,9950.46,1,34,807
4,5,2,5,5,22,765580,4694567,,6122.27,1,300,808
34,63,2,9,1,162,500000,67445552,,31322.95,1,361,809
34,63,2,8,1,162,500000,67445552,,31322.95,1,361,810
34,63,2,13,1,162,500000,67445552,,31322.95,1,361,811
34,63,2,12,1,162,500000,67445552,,31322.95,1,361,812
34,63,2,1,1,162,500000,67445552,,31322.95,1,361,813
34,63,2,2,1,162,500000,67445552,,31322.95,1,361,814
34,63,2,4,1,162,500000,67445552,,31322.95,1,361,815
34,63,2,14,1,162,500000,67445552,,31322.95,1,361,816
13,19,2,8,18,50,3414299,15125609,,6087.5,1,110,817
9,17,2,3,13,38,4131390,10265552,,13891.21,1,93,818
2,4,2,2,4,5,1134500,1688500,,785,1,88,819
13,21,2,2,5,23,2674175,13028569,,-3427.9,1,89,820
13,21,2,11,5,23,2674175,13028569,,-3427.9,1,89,821
13,21,2,3,5,23,2674175,13028569,,-3427.9,1,89,822
7,11,2,1,16,30,8853478,14570030,,6255.77,1,90,823
7,11,2,3,16,30,8853478,14570030,,6255.77,1,90,824
7,11,2,10,16,30,8853478,14570030,,6255.77,1,90,825
7,11,2,4,16,30,8853478,14570030,,6255.77,1,90,826
6,14,2,13,5,33,1450864,10073187,,3118.46,1,22,827
6,14,2,4,5,33,1450864,10073187,,3118.46,1,22,828
4,6,2,3,2,3,2461309,2631709,,8922.96,1,92,829
4,6,2,12,2,3,2461309,2631709,,8922.96,1,92,830
2,7,2,2,8,23,2227161,6055370,,8480.05,1,94,831
2,7,2,10,8,23,2227161,6055370,,8480.05,1,94,832
0,1,2,9,5,5,1483970,1483970,,500,1,97,833
0,1,2,11,5,5,1483970,1483970,,500,1,97,834
2,3,2,3,19,21,4443861,4877861,,2900,1,98,835
20,31,2,3,27,97,4807863,24831632.51,,17191.12,1,309,836
2,6,2,12,2,7,906599,2271501,,2492.36,1,362,837
2,6,2,2,2,7,906599,2271501,,2492.36,1,362,838
5,11,2,8,8,21,3014410,6819006,,5254.4,1,363,839
5,11,2,2,8,21,3014410,6819006,,5254.4,1,363,840
5,11,2,22,3,21,958385,6819006,,5254.4,1,364,841
4,11,2,5,7,21,3958090,14823107,,8864.06,1,286,842
15,19,2,11,61,80,38156275,47935755,,6850,1,99,843
15,19,2,8,61,80,38156275,47935755,,6850,1,99,844
15,19,2,14,61,80,38156275,47935755,,6850,1,99,845
20,31,2,4,27,97,4807863,24831632.51,,17191.12,1,309,846
2,6,2,10,2,7,906599,2271501,,2492.36,1,362,847
2,6,2,5,2,7,906599,2271501,,2492.36,1,362,848
5,11,2,3,8,21,3014410,6819006,,5254.4,1,363,849
5,11,2,5,8,21,3014410,6819006,,5254.4,1,363,850
4,11,2,1,7,21,3958090,14823107,,8864.06,1,286,851
4,11,2,9,14,23,3095491,5186156,,6291.45,1,287,852
4,11,2,3,14,23,3095491,5186156,,6291.45,1,287,853
0,1,2,5,3,3,900650,900650,,689,1,288,854
0,1,2,2,3,3,900650,900650,,689,1,288,855
4,11,2,11,2,23,493550,5186156,,6291.45,1,289,856
8,10,2,16,31,36,9798428,11028892,,4324.8,1,290,857
0,3,2,8,11,21,3288335,5876758.73,,9395.17,1,12,858
3,5,2,7,9,11,1951962,2600362,,4653.83,1,365,859
3,5,2,10,9,11,1951962,2600362,,4653.83,1,365,860
3,5,2,3,9,11,1951962,2600362,,4653.83,1,365,861
1,8,2,12,20,37,6278231,10766259,,6025,1,324,862
1,8,2,8,20,37,6278231,10766259,,6025,1,324,863
1,8,2,9,20,37,6278231,10766259,,6025,1,324,864
1,8,2,5,20,37,6278231,10766259,,6025,1,324,865
1,8,2,10,20,37,6278231,10766259,,6025,1,324,866
7,19,2,8,3,26,1340000,10219421,,7448.8,1,48,867
7,19,2,12,3,26,1340000,10219421,,7448.8,1,48,868
7,19,2,2,3,26,1340000,10219421,,7448.8,1,48,869
1,2,2,5,3,3,650692,650692,,925.6,1,366,870
1,2,2,12,3,3,650692,650692,,925.6,1,366,871
1,2,2,3,3,3,650692,650692,,925.6,1,366,872
5,10,2,5,4,17,1511398,4532971,,3618.84,1,77,873
5,10,2,1,4,17,1511398,4532971,,3618.84,1,77,874
5,10,2,13,4,17,1511398,4532971,,3618.84,1,77,875
9,17,2,3,8,38,2183164,10265552,,13891.21,1,182,876
0,3,2,13,2,21,685519,5876758.73,,9395.17,1,367,877
0,3,2,11,2,21,685519,5876758.73,,9395.17,1,367,878
0,3,2,2,2,21,685519,5876758.73,,9395.17,1,367,879
4,7,2,5,1,6,750000,3201068,,9004.48,1,368,880
4,7,2,4,1,6,750000,3201068,,9004.48,1,368,881
4,7,2,2,1,6,750000,3201068,,9004.48,1,368,882
4,7,2,13,1,6,750000,3201068,,9004.48,1,368,883
20,31,2,7,27,97,4807863,24831632.51,,17191.12,1,309,884
5,9,2,7,3,22,1648418,13919313,,4000,1,315,885
5,9,2,10,3,22,1648418,13919313,,4000,1,315,886
1,2,1,4,4,4,3228640,3228640,,235.74,1,369,887
1,2,1,10,9,9,2677724,2677724,,,1,118,888
1,2,1,11,9,9,2677724,2677724,,,1,118,889
1,2,1,4,9,9,2224497,2224497,,3318.74,1,370,890
0,1,1,10,17,17,11371125,11371125,,617.73,1,199,891
0,1,1,2,17,17,11371125,11371125,,617.73,1,199,892
0,1,1,4,17,17,11371125,11371125,,617.73,1,199,893
0,1,1,5,17,17,11371125,11371125,,617.73,1,199,894
0,1,1,1,17,17,11371125,11371125,,617.73,1,199,895
0,2,1,3,1,2,217687,616887,,,1,371,896
0,2,1,11,1,2,217687,616887,,,1,371,897
0,2,1,2,1,2,217687,616887,,,1,371,898
0,2,1,9,1,2,217687,616887,,,1,371,899
0,1,1,10,3,3,2551500,2551500,,366.6,1,6,900
0,1,1,5,3,3,2551500,2551500,,366.6,1,6,901
1,2,1,3,3,3,1616776,1616776,,500,1,372,902
2,6,1,11,7,39,3204625,15863938,,,1,373,903
2,6,1,2,7,39,3204625,15863938,,,1,373,904
2,6,1,18,7,39,3204625,15863938,,,1,373,905
2,6,1,6,7,39,3204625,15863938,,,1,373,906
2,6,1,1,7,39,3204625,15863938,,,1,373,907
2,3,1,11,23,23,6044574,6044574,,1800,1,374,908
1,3,1,2,4,6,1049785,1418785,,231.06,1,375,909
2,6,1,3,6,39,2738460,15863938,,,1,179,910
2,6,1,1,6,39,2738460,15863938,,,1,179,911
5,11,1,11,4,13,2186450,9254050,,2753,1,130,912
5,11,1,2,4,13,2186450,9254050,,2753,1,130,913
4,11,1,4,5,25,3174500,13653322,,861.12,1,171,914
4,11,1,5,5,25,3174500,13653322,,861.12,1,171,915
0,1,1,8,4,4,1892227,1892227,,406.67,1,172,916
