adj_type_group_id,adj_type_id,allocation_bucket_id,company_id,compensafe_amt,compensafe_bps,compensafe_bucket_id,compensafe_event_date,compensafe_event_id,cra_net_amt,cra_paid_amt,cra_traded_amt,department_id,employee_id,inclusion_reason_id,insert_user_id,inserted_at,loan_id,net_spec_amt,payroll_reg_earnings_bom_amt,product_id,rent_bom_amt,reporting_period_id,source_row_hash,spec_bulk_adj_amt,spec_paid_amt,spec_traded_amt,state_id,vp_id
1,3,1,2,,-0.0009,1,2021-10-13,148,0,0,0,3,99,1,1,,53,187.03125,,7,1350.17,1,bdcfd3fc045c7c28a5d32a3288088cea5ad9f245,400.78125,-213.75,1265.4,10,50
7,19,6,2,,-0.3062,2,2024-04-29,149,0,0,0,12,78,1,1,,54,110.019531,,13,2327.23,1,31d9b90b20a07f6146b0b9c71c182f134e55908e,110.019531,0,535.135,5,51
1,7,1,2,,-0.2017,1,2024-04-29,150,0,0,0,11,116,1,1,,54,110.019531,,13,2327.23,1,4fa2671a56fe50df81663c696b125140b9f46de8,110.019531,0,535.135,5,51
1,1,1,2,,-0.3041,1,2024-04-29,151,0,0,0,11,116,1,1,,54,110.019531,,13,2327.23,1,89a872858f63b8be16edeae04f8c9ba59ab749ab,110.019531,0,535.135,5,51
7,19,10,2,,-11.5391,2,2024-04-29,152,0,0,0,2,117,1,1,,54,110.019531,,13,2327.23,1,39596ee0d03402b9074aff1cb066dd780c32da8a,110.019531,0,535.135,5,51
1,7,1,2,,-0.1408,1,2021-04-23,153,0,0,0,16,118,1,1,,54,110.019531,,13,2327.23,1,466f77f409e5e6ec598e6ff29b54f176422ae03d,110.019531,0,535.135,5,51
1,3,1,2,,-0.1313,1,2021-04-23,154,0,0,0,3,80,1,1,,55,-266.29375,,1,3389.02,1,e9d843b0f74c6d760a954f75d34ba79fa0af2971,0,-266.29375,1972.238086,13,52
2,26,2,2,,0.2426,1,2017-08-07,155,0,0,0,2,119,1,1,,56,-865.725,,7,7448.8,1,1cec375717d4f4e70c231c25d774a802c52f7e16,0,-865.725,1401.005859,25,53
1,1,1,2,,-0.2225,1,2017-08-07,156,0,0,0,11,120,1,1,,56,-865.725,,7,7448.8,1,2c38f1684c2255bc3425577c5b078006d25a5595,0,-865.725,1401.005859,25,53
1,7,1,2,,-0.0007,1,2017-08-07,157,0,0,0,2,121,1,1,,56,-865.725,,7,7448.8,1,2869070017f9fe6ef0b453320b04209dacbb4b45,0,-865.725,1401.005859,25,53
1,7,1,2,,-0.0011,1,2017-08-07,158,0,0,0,2,122,1,1,,56,-865.725,,7,7448.8,1,96ecd53d86bc4b8736541d610e91e6d2c9ab455b,0,-865.725,1401.005859,25,53
5,27,5,2,,-0.0175,1,2017-12-18,159,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,4356ea3318b36f89a5ffa3bb021618872929d9f3,0,-869.25,556.863281,11,54
5,27,5,2,,-0.0065,1,2017-12-18,160,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,7f59839096e5b50fd24aded73bdb99cef853809c,0,-869.25,556.863281,11,54
5,28,5,2,,-0.0434,1,2021-05-05,161,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,3100ddb395f092d1180f822b8471915e7332e018,0,-869.25,556.863281,11,54
4,29,2,2,,2.7014,1,2021-05-05,162,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,be1ac9d1245ebe7fa7784219b539a6493a215e7c,0,-869.25,556.863281,11,54
5,30,5,2,,-0.0135,1,2019-11-13,163,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,b47b5a3c29a31ff748bcabbf145e01c538e06789,0,-869.25,556.863281,11,54
5,30,5,2,,-0.0493,1,2019-11-13,164,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,c939c2c2e4701cc347cec63eeecf70593508bcef,0,-869.25,556.863281,11,54
5,30,5,2,,-0.0645,1,2019-11-13,165,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,0668c50ccc37c077decc054f6f808b58cc5b3a3a,0,-869.25,556.863281,11,54
1,7,1,2,,1.4676,1,2019-11-13,166,0,0,0,2,123,1,1,,57,-869.25,,1,9504.82,1,b11cfc95804864d90fd46f4beda5fec87db5114a,0,-869.25,556.863281,11,54
3,12,3,2,,-2.0843,2,2017-09-18,167,0,0,0,1,124,1,1,,57,-869.25,,1,9504.82,1,e54127b1f9be2742d4ad6eeaeb00a28e1bf61875,0,-869.25,556.863281,11,54
3,4,3,2,,-2.876,2,2017-09-18,168,0,0,0,5,125,1,1,,57,-869.25,,1,9504.82,1,16e4287158e879c268f44177a5467e98e03680f1,0,-869.25,556.863281,11,54
1,7,1,2,,-0.1652,1,2017-09-18,169,0,0,0,7,126,1,1,,57,-869.25,,1,9504.82,1,9a9085972a9c195194651b1018a9e525bcb28f2d,0,-869.25,556.863281,11,54
3,12,3,2,,-2.157,2,2017-12-18,170,0,0,0,1,127,1,1,,57,-869.25,,1,9504.82,1,ba06bf681f2c2f35eb802982b26df7b62df67883,0,-869.25,556.863281,11,54
2,11,2,2,,0.0187,1,2017-12-18,171,0,0,0,2,128,1,1,,58,0,,7,10139.19,1,4cf9ea35aafd09a554314ef9ce9dba33fb7e8226,0,0,0,13,55
2,11,2,2,,0.0374,1,2017-12-18,172,0,0,0,2,128,1,1,,58,0,,7,10139.19,1,b9e4da43423c733ee13136071cbbed7cd3644a5b,0,0,0,13,55
5,28,5,2,,-0.1987,1,2017-12-18,173,0,0,0,2,128,1,1,,58,0,,7,10139.19,1,03d2a3563fb980347a26d539dde050c14f2933de,0,0,0,13,55
5,16,5,2,,-4.3713,1,2017-12-18,174,0,0,0,2,128,1,1,,58,0,,7,10139.19,1,14831e0f7842b9120f877e75cd3b265f973c01d8,0,0,0,13,55
5,28,5,2,,-0.2691,1,2023-04-24,175,0,0,0,2,128,1,1,,58,0,,7,10139.19,1,9725d92b42ab95d16610913e349d57f41423d8ab,0,0,0,13,55
1,7,1,2,,-0.1769,1,2023-04-24,176,0,0,0,11,129,1,1,,58,0,,7,10139.19,1,89ee41adc9513fbecb4f72dbf474bef59c60020b,0,0,0,13,55
4,5,3,2,,-2.1307,2,2023-04-24,177,0,0,0,1,130,1,1,,58,0,,7,10139.19,1,a75f95a9c370175718f0a09e4822eb0d7819aedc,0,0,0,13,55
1,1,1,2,,-0.5176,1,2023-04-24,178,0,0,0,1,131,1,1,,58,0,,7,10139.19,1,ab256143feb316b7faf0123ae15da4745aeb6d0f,0,0,0,13,55
4,5,3,2,,-3,2,2017-12-18,179,0,0,0,1,131,1,1,,58,0,,7,10139.19,1,343fed9c3d4bfc576a873168f8fc212afbd89edd,0,0,0,13,55
4,5,3,2,,-0.7102,2,2017-12-18,180,0,0,0,1,2,1,1,,58,0,,7,10139.19,1,86a9230712461c518eb8965958e3d9abbfbe70bd,0,0,0,13,55
1,3,1,2,,-0.0091,1,2017-12-18,181,0,0,0,3,132,1,1,,59,0,,14,1000,1,9259a0e14b29de5b61bcba30567b52374d8c52a2,0,0,0,16,56
1,7,1,2,,-0.2371,1,2017-12-18,182,0,0,0,1,133,1,1,,59,0,,14,1000,1,e85ab441f991a41beddd08afcedaa41fb31f35ec,0,0,0,16,56
5,24,5,2,,-15.4644,1,2023-04-24,183,0,0,0,2,134,1,1,,60,0,,8,5740.14,1,620d47630241c3f9fe82c3ace013fbe45fc7fee9,0,0,1123.701563,4,57
4,5,3,2,,-1.6164,2,2023-04-24,184,0,0,0,1,135,1,1,,60,0,,8,5740.14,1,ae068d00e0cb4d0fbc0af07cc9a18b33b053c739,0,0,1123.701563,4,57
1,3,1,2,,-0.0008,1,2017-11-20,185,0,0,0,4,136,1,1,,60,0,,8,5740.14,1,4e0fd95e6932a29dd7cb9c3802419027bcb54880,0,0,1123.701563,4,57
4,29,2,2,,-2.9212,1,2017-11-20,186,2100,0,2100,2,137,1,1,,61,1312.5,,1,7093.9,1,eeaf1a0dd7357445ce68407eab9174cb4ceec4cf,2212.5,-900,1386,13,58
5,31,5,2,,-0.8913,1,2017-11-20,187,2100,0,2100,2,137,1,1,,61,1312.5,,1,7093.9,1,97c1180dfee2631bf61080a6b74a1abb16bdb7d6,2212.5,-900,1386,13,58
5,32,5,2,,-4.5833,1,2023-04-24,188,2100,0,2100,2,137,1,1,,61,1312.5,,1,7093.9,1,05ac0faa30e40fda0fe176b1da1d2c7edc788738,2212.5,-900,1386,13,58
5,33,5,2,,-2.2498,1,2019-08-14,189,2100,0,2100,2,137,1,1,,61,1312.5,,1,7093.9,1,acc205c76fc1391c7d42130702e3e8183c4190b9,2212.5,-900,1386,13,58
1,7,1,2,,-1.7759,1,2019-08-14,190,2100,0,2100,8,138,1,1,,61,1312.5,,1,7093.9,1,9b874ddaed13a4a27476d3714dd3dcace9f7ce2e,2212.5,-900,1386,13,58
1,7,1,2,,-0.2096,1,2019-08-14,191,2100,0,2100,4,46,1,1,,61,1312.5,,1,7093.9,1,2afa6e0c1036f09490e21b8cb1eff5a603dd0025,2212.5,-900,1386,13,58
4,34,2,2,,0.6962,1,2019-08-14,192,,,,2,139,1,1,,62,,,4,30925.6,1,32d2321d48130dbd67002aecbe9470075f6cd367,,,,16,59
1,7,1,2,,-1.0791,1,2017-12-18,193,,,,2,139,1,1,,62,,,4,30925.6,1,9e959c9318acd4f9fe67717f1eb9c55c7639383d,,,,16,59
1,3,1,1,,-0.018,1,2017-12-18,194,1309.5,0,1309.5,3,3,1,1,,63,,,7,500,1,ea581ac16ddeedbde2d4f1845d451eeeb31e857f,,-1309.5,1650.515625,17,60
4,5,4,1,,8.5911,2,2017-10-23,195,1309.5,0,1309.5,2,140,1,1,,63,,,7,500,1,fd477324eef3eab9e9f84df63f71e4c7f3dba74c,,-1309.5,1650.515625,17,60
5,24,5,1,,-1.7898,1,2017-10-23,196,1309.5,0,1309.5,2,140,1,1,,63,,,7,500,1,37cd9e27724862ba79fd6c5323a8cf9a26522eb0,,-1309.5,1650.515625,17,60
6,14,3,2,,-75,2,2021-10-06,197,0,0,0,2,141,1,1,,64,-881.25,,24,17191.12,1,25370882addcee4cd6f1c03143fa74fe1f55bb9b,0,-881.25,2354.589844,21,61
1,7,1,2,,-0.069,1,2009-11-02,198,0,0,0,2,142,1,1,,64,-881.25,,24,17191.12,1,d82749b3d3f7fe14d58b36526186508115fe7d43,0,-881.25,2354.589844,21,61
1,7,1,2,,-0.0903,1,2009-11-02,199,0,0,0,2,143,1,1,,64,-881.25,,24,17191.12,1,c358e01393edb609ccf579d46ae7a67557ca1740,0,-881.25,2354.589844,21,61
4,29,2,2,,3.5461,1,2009-11-02,200,0,0,0,2,144,1,1,,64,-881.25,,24,17191.12,1,1f7ba52d8791c8ca0656d24a473a96ab4cf68ec6,0,-881.25,2354.589844,21,61
5,35,5,2,,-0.9366,1,2009-11-02,201,0,0,0,2,144,1,1,,64,-881.25,,24,17191.12,1,ac4caba88f47b4d7f4b3bb402143438b6cc87df3,0,-881.25,2354.589844,21,61
1,7,1,2,,-0.0051,1,2009-11-02,202,0,0,0,1,145,1,1,,64,-881.25,,24,17191.12,1,321545e214576947e53b4f1a80a1bfc8ef2d53ac,0,-881.25,2354.589844,21,61
1,7,1,2,,-0.0354,1,2015-03-23,203,0,0,0,1,146,1,1,,64,-881.25,,24,17191.12,1,b2c47f1c53820e197ef1cd898b65baf337c35317,0,-881.25,2354.589844,21,61
1,1,1,2,,-0.453,1,2015-03-23,204,,,,13,147,1,1,,65,,,21,6255.77,1,50dbef526b9cfa84a75e56dedd9118eeed7cbfe0,,,,11,62
1,1,1,2,,-1.1256,1,2015-03-23,205,0,0,0,3,148,1,1,,66,-4380,,7,8000,1,b5dabacb9a9f2800c40826ee8a2fd69ed5ec3a0a,0,-4380,8965.3125,3,63
1,7,1,2,,-0.0361,1,2015-03-23,206,0,0,0,11,149,1,1,,66,-4380,,7,8000,1,b911eebf004189140ac3f7b498e4bbd5956cb6b8,0,-4380,8965.3125,3,63
1,7,1,2,,-0.0728,1,2012-02-01,207,,,,2,150,1,1,,67,,,2,31322.95,1,599198bdb2dae01cadf9c997643e706944472e22,,,,16,64
1,1,1,2,,-0.9968,1,2012-02-01,208,,,,1,151,1,1,,67,,,2,31322.95,1,28502497e0994b8fc373b15662a638d17a96a543,,,,16,64
2,11,2,2,,0.0958,1,2012-02-01,209,0,0,0,2,152,1,1,,68,-913.5,,25,2523.39,1,c4d97976faf66f20724659a7c76e32344bf76041,0,-913.5,647.402344,26,65
1,7,1,2,,-3.1247,1,2012-02-01,210,0,0,0,2,152,1,1,,68,-913.5,,25,2523.39,1,96db88762b5174d52bd83dcb4a2050f15196d445,0,-913.5,647.402344,26,65
1,3,1,2,,-0.0192,1,2012-02-01,211,0,0,0,11,153,1,1,,68,-913.5,,25,2523.39,1,a607aebdf5a1e38718c48738e480aeba15bfce77,0,-913.5,647.402344,26,65
1,3,1,1,,-0.0647,1,2012-02-01,212,,,,3,13,1,1,,69,,,22,345.17,1,03e9db89a8903bfcd621dee271186df323e5aecc,,,,9,66
1,3,1,1,,-0.2157,1,2012-02-01,213,,,,11,154,1,1,,69,,,22,345.17,1,62608756f6e3d24d2fcb1e0c0f24741fd3867c94,,,,9,66
3,4,3,1,,-4.6414,2,2012-02-01,214,,,,11,154,1,1,,69,,,22,345.17,1,936c094c5e30ad246136f53283fc9a180cfbdfb7,,,,9,66
4,5,4,1,,2.9304,2,2012-02-01,215,,,,2,155,1,1,,70,,,4,3038.14,1,f286ba72c9794fc9a27952ddddfad8cf011657e4,,,,9,67
1,1,1,1,,-3.0647,1,2012-02-01,216,,,,4,67,1,1,,71,,,5,1245,1,6e83c044a4a4ac9f32b6337c1fe5d888ad6f2ff9,,,,19,68
1,7,1,1,,-0.0008,1,2012-02-01,217,,,,1,156,1,1,,71,,,5,1245,1,f479b4be2d929d47b95fbc0c880952c267236fee,,,,19,68
3,13,3,1,,-1.4268,2,2012-02-01,218,,,,8,11,2,1,,72,,,4,766.43,1,6bb523e1d94189dba06bf9e06a9a9a70a92ca5b3,,,,4,69
4,5,3,1,,-5,2,2012-02-01,219,,,,1,157,2,1,,72,,,4,766.43,1,267800e29c8d254199b8839b5cdd8b7ccca9294f,,,,4,69
3,4,3,1,,-4.0418,2,2012-02-01,220,,,,5,158,1,1,,73,,,5,244.31,1,ae26e6a6de729834a97d52236b5964138a321333,,,,4,70
1,1,1,1,,-0.0204,1,2012-02-01,221,,,,6,6,1,1,,73,,,5,244.31,1,4e30c33e6b7310490f70f6c45ffed1fa970f25b6,,,,4,70
1,1,1,2,,-38.5709,1,2012-02-01,222,,,,5,159,3,1,,74,,,2,1583.33,1,59f3178648ac676658ac286dac169b10fe8c625c,,,,23,71
3,9,6,2,,-2.4998,2,2012-02-01,223,,,,15,160,3,1,,75,,,12,1700,1,8c712b43ed47d3c6426ba99b589f41ab13e9bf2f,,,,17,72
10,25,2,2,,0.3611,1,2012-02-01,224,,,,2,161,3,1,,75,,,12,1700,1,5b5eebb62a72fffc12e0770474a6020b100b42dd,,,,17,72
4,5,4,2,,1.5166,2,2012-02-01,225,,,,2,161,3,1,,75,,,12,1700,1,3a7121fc86fbf75a241104205e26dd7055944b6a,,,,17,72
1,1,1,2,,-16.1739,1,2016-02-08,226,,,,1,162,3,1,,75,,,12,1700,1,bc310be8d7157d114dd6f517ad8fc59d7f29be6f,,,,17,72
1,1,1,2,,-0.3024,1,2016-02-08,227,,,,5,163,1,1,,76,,,12,3325.87,1,6b4c48d468f3b80c691f7c96becdf13259c2f27f,,,,10,73
3,12,3,2,,-4.9069,2,2016-02-08,228,,,,5,163,1,1,,76,,,12,3325.87,1,70c312c9010267b6818b3942a0008f9196b326c2,,,,10,73
9,23,9,2,,0.6331,1,2016-02-01,229,,,,4,164,1,1,,76,,,12,3325.87,1,da63f2324120cdf7f4007d4a020fce46200d5f83,,,,10,73
1,1,1,2,,-1.1004,1,2016-02-01,230,,,,7,165,1,1,,76,,,12,3325.87,1,88218292eb8015e4276e9603e32f0bb3c8999f4e,,,,10,73
10,36,2,2,,-0.7075,1,2016-02-01,231,0,0,0,2,166,1,1,,77,1685.4,,1,842.51,1,897b3100c124fdff81a8c50807167a8430cc4b4a,1685.4,0,1685.4,4,74
5,37,5,2,,-1.0377,1,2021-12-15,232,0,0,0,2,166,1,1,,77,1685.4,,1,842.51,1,5bb798e99f7ae9e2288c688da48558cbfc200b15,1685.4,0,1685.4,4,74
1,1,1,2,,-30.5034,1,2021-12-15,233,0,0,0,9,167,1,1,,78,0,,26,5595.79,1,a75e8c8b9f63cef729245d41f1c97bd9d2d09411,0,0,1000.875,18,75
1,1,1,2,,-1.8776,1,2021-12-15,234,,,,5,168,1,1,,79,,,12,35096.88,1,999959658a3360d5f75531b394236e3ec679ddc3,,,,27,76
1,7,1,2,,-0.01,1,2021-12-15,235,0,0,0,7,169,1,1,,80,,,20,6226.15,1,cb75ed28fb368463a532d9d21bbd521c3571a774,,-1599.2,2211.39375,28,77
5,24,5,2,,-0.3723,1,2016-02-08,236,0,0,0,2,170,1,1,,81,0,,20,420,1,25312303158899cf779c517e4024aaf84e10c048,0,0,0,22,78
1,7,1,2,,-0.424,1,2023-03-17,237,0,0,0,1,171,1,1,,81,0,,20,420,1,22b1acb3aa8889f3d2c8138b93eb299a49b1eb1d,0,0,0,22,78
7,19,6,2,,-4,2,2023-03-17,238,0,0,0,12,172,2,1,,82,-1237.5,,7,,1,01c369af5647b6e4a31105e5323c77859ff9dabf,0,-1237.5,1482.421875,7,79
7,19,6,2,,-15.7915,2,2023-03-17,239,0,0,0,2,43,1,1,,83,0,,7,3118.46,1,f9f26c05d18f6248f26033675062deec1555041b,0,0,0,6,80
1,7,1,2,,-0.0002,1,2024-11-11,240,0,0,0,11,59,1,1,,83,0,,7,3118.46,1,ebc9d1151f77b0b8dd54d79ac26e98547fcf97b9,0,0,0,6,80
1,7,1,2,,-0.2962,1,2024-11-11,241,0,0,0,11,173,1,1,,83,0,,7,3118.46,1,b70af5797e5913685b8e51fa5eb5722cad6362ca,0,0,0,6,80
5,38,5,2,,-0.0702,1,2024-11-11,242,1875,0,1875,2,139,1,1,,84,-1200,,27,30925.6,1,d580561fa6b764d225f2c0089afc19cc0aa03aa5,0,-1200,1492.5,29,59
10,39,2,2,,1.7544,1,2024-11-11,243,1875,0,1875,2,139,1,1,,84,-1200,,27,30925.6,1,3bd3c2129fdeafc3c454506c67f4cf703a6ebecf,0,-1200,1492.5,29,59
6,10,7,2,,-40,2,2024-11-11,244,1875,0,1875,2,139,1,1,,84,-1200,,27,30925.6,1,e5be30e29fc61b18d4b13d774c9c4e94cb9ef6b6,0,-1200,1492.5,29,59
1,7,1,2,,-0.1809,1,2009-08-17,245,1875,0,1875,16,174,1,1,,84,-1200,,27,30925.6,1,07d56a22818a1b397feb28f94c39dfb5e65f288b,0,-1200,1492.5,29,59
1,3,1,2,,-0.025,1,2009-08-17,246,1875,0,1875,3,175,1,1,,84,-1200,,27,30925.6,1,0640876513ef8cb29b3811cbc4cd5e14cbf61939,0,-1200,1492.5,29,59
1,7,1,2,,-0.0001,1,2009-06-29,247,1875,0,1875,2,176,1,1,,84,-1200,,27,30925.6,1,89c3ff3f3dd2d0b162610b9154ae05856e172ea8,0,-1200,1492.5,29,59
6,10,7,2,,-84,2,2023-01-18,248,0,0,0,2,177,1,1,,85,0,,7,10266.21,1,ecffa52306416a135b9640c107862cda4ba7a887,0,0,0,16,81
1,1,1,2,,-0.0978,1,2023-01-18,249,0,0,0,3,178,1,1,,85,0,,7,10266.21,1,9b5ceabde8d34ec66a6bc18bae1e403271393a7c,0,0,0,16,81
1,1,1,2,,-0.1955,1,2023-01-18,250,0,0,0,3,178,1,1,,85,0,,7,10266.21,1,753176eeb985ac8e72f4ad3770bae57c5619320b,0,0,0,16,81
5,16,5,2,,-1.3412,1,2012-05-29,251,0,0,0,9,179,2,1,,86,0,,1,17191.12,1,29167b57a52019c9425d9415d9203349a5c0a0b9,0,0,0,21,82
8,22,2,2,,0.9392,1,2012-05-29,252,0,0,0,9,179,2,1,,86,0,,1,17191.12,1,3f1d3989320b968223eecb0f6cd676fd144b81cd,0,0,0,21,82
1,7,1,2,,-0.0001,1,2014-03-17,253,0,0,0,2,8,2,1,,86,0,,1,17191.12,1,7b29872f0c82c20282e515ba4337f7dc86ce46e0,0,0,0,21,82
1,1,1,2,,-0.1047,1,2014-03-17,254,0,0,0,1,180,2,1,,86,0,,1,17191.12,1,8935c047e3a343defc84423b40a1fd901d678e4a,0,0,0,21,82
1,7,1,2,,-2.9232,1,2014-03-17,255,0,0,0,2,72,1,1,,87,0,,7,4740.98,1,7c81562e5d7fea162307cde8cedc65acb5c0b8a2,0,0,0,30,32
1,7,1,2,,-0.3575,1,2014-03-17,256,0,0,0,1,44,1,1,,87,0,,7,4740.98,1,62327a579815e0d1fb948db279bce8bdeb1aa9a7,0,0,0,30,32
1,7,1,2,,-0.3493,1,2014-03-17,257,0,0,0,11,181,1,1,,68,-913.5,,25,2523.39,1,42ee5b9edf4edc2d0ad774027a75d9fc46ff3cdc,0,-913.5,647.402344,26,65
1,1,1,2,,-0.2049,1,2014-03-17,258,0,0,0,11,182,1,1,,68,-913.5,,25,2523.39,1,c131023680d0c9f86fcb462474e118edb95558a3,0,-913.5,647.402344,26,65
3,4,3,2,,-0.7102,2,2010-07-13,259,0,0,0,5,183,1,1,,88,880,,28,31322.95,1,5dd8cc83a18a9d5bac72690590fa610ed2714cc0,880,0,2041.6,1,83
1,1,1,2,,-0.6247,1,2010-07-13,260,0,0,0,9,184,1,1,,88,880,,28,31322.95,1,2001981530bc77a8a6339d470fd2ea8beef07f9e,880,0,2041.6,1,83
1,1,1,2,,-0.3367,1,2010-07-13,261,0,0,0,2,185,1,1,,88,880,,28,31322.95,1,5b23d4357913e88fd2414d242ba468c5fdeac537,880,0,2041.6,1,83
1,3,1,2,,-0.0003,1,2010-07-13,262,0,0,0,4,186,1,1,,88,880,,28,31322.95,1,46e30cc428d18d6be4c415b89745132dea54c43a,880,0,2041.6,1,83
3,4,3,2,,-1.9478,2,2010-07-13,263,,,,5,187,1,1,,89,,,4,4740.98,1,08ddbebba24e13b2a53fabe7ed48b0becbf2e8d1,,,,30,32
1,7,1,2,,-0.0168,1,2010-07-13,264,,,,8,188,1,1,,89,,,4,4740.98,1,d18e68ec61088a29e60ca1b7e26a8c332d007e09,,,,30,32
1,1,1,2,,-0.3122,1,2014-03-17,265,,,,8,188,1,1,,89,,,4,4740.98,1,8b90fc43de923b29504ae6e1c5e9dce4abd69c9f,,,,30,32
4,5,4,2,,2,2,2014-03-17,266,0,0,0,9,189,1,1,,90,-2073.75,,29,2143,1,d4912fae1598943cc66f27bafa288f3ab160f238,0,-2073.75,2212.617188,16,84
1,7,1,2,,-14.2225,1,2014-03-17,267,0,0,0,9,189,1,1,,90,-2073.75,,29,2143,1,5cd63ca96d8b6868ba61ed8e035c0dd64eec2a04,0,-2073.75,2212.617188,16,84
9,23,9,2,,-7.5949,1,2014-03-17,268,0,0,0,11,190,1,1,,90,-2073.75,,29,2143,1,eafd3b885ed3bd5fd97113f0351b8d8a71d6715f,0,-2073.75,2212.617188,16,84
4,5,3,2,,-2,2,2014-03-17,269,0,0,0,1,191,1,1,,90,-2073.75,,29,2143,1,4f36d6c6e9cc648cc9cf1e8f70876f032b343c9e,0,-2073.75,2212.617188,16,84
1,7,1,2,,-6.6021,1,2014-03-17,270,0,0,0,2,177,1,1,,91,-1133.6875,,7,6087.5,1,b5a6706e33480e5d9db48a744d131917fd86499a,0,-1133.6875,1111.142578,13,81
4,5,3,2,,-19.4057,2,2014-03-17,271,0,0,0,1,192,1,1,,91,-1133.6875,,7,6087.5,1,de17846a03fff01c027d594f8108b1021ebb3727,0,-1133.6875,1111.142578,13,81
1,3,1,2,,-0.0018,1,2014-03-17,272,0,0,0,1,193,1,1,,91,-1133.6875,,7,6087.5,1,12d3f8e6caaf9d56870f35a38b7dd6fed41e961a,0,-1133.6875,1111.142578,13,81
1,1,1,2,,-0.2988,1,2014-03-17,273,0,0,0,1,193,1,1,,91,-1133.6875,,7,6087.5,1,87858ee07e34495f0134277c50267ff1d56292af,0,-1133.6875,1111.142578,13,81
1,7,1,2,,-0.2198,1,2017-05-01,274,0,0,0,11,79,1,1,,91,-1133.6875,,7,6087.5,1,794c341360eb93a3ef4490df7c430a467ab846d4,0,-1133.6875,1111.142578,13,81
1,3,1,2,,-0.018,1,2017-05-01,275,0,0,0,1,151,1,1,,92,734.765625,,7,31322.95,1,75769e8447daef5602b1544903485b8cc8693e6d,734.765625,0,979.6875,1,85
1,7,1,2,,-0.0157,1,2017-05-01,276,0,0,0,9,184,1,1,,92,734.765625,,7,31322.95,1,23f5e04834ea7902d7012cc1cfe7ff38dcad119b,734.765625,0,979.6875,1,85
7,19,6,2,,-12.6001,2,2009-08-17,277,0,0,0,9,184,1,1,,92,734.765625,,7,31322.95,1,b80593869753aada2f28dbc14e245b3ee9c4b352,734.765625,0,979.6875,1,85
1,7,1,2,,-0.0003,1,2009-08-17,278,0,0,0,2,194,1,1,,92,734.765625,,7,31322.95,1,33b0ee365301755ad93956e30341250f7e223d70,734.765625,0,979.6875,1,85
1,3,1,2,,-0.0002,1,2009-08-17,279,0,0,0,2,185,1,1,,92,734.765625,,7,31322.95,1,4e9e937b8183e5ce978fef46d42d69b11e866b32,734.765625,0,979.6875,1,85
1,7,1,2,,-0.0067,1,2009-08-17,280,0,0,0,2,195,1,1,,92,734.765625,,7,31322.95,1,700bd861ff450ce569890700165e9b72991e7e1c,734.765625,0,979.6875,1,85
1,7,1,2,,-0.0115,1,2009-08-17,281,0,0,0,8,196,1,1,,92,734.765625,,7,31322.95,1,4ed356d656f3ee4b8fad96331657e1874f06a800,734.765625,0,979.6875,1,85
1,7,1,2,,0,1,2009-08-17,282,0,0,0,2,197,1,1,,92,734.765625,,7,31322.95,1,387964833e4266558664c0e501a1d810de87dabd,734.765625,0,979.6875,1,85
1,7,1,2,,0,1,2018-02-19,283,0,0,0,2,198,1,1,,92,734.765625,,7,31322.95,1,d498f3008a8667e1838d5ac0f14e3005b93f4dcd,734.765625,0,979.6875,1,85
1,1,1,2,,-16.0562,1,2014-03-17,284,0,0,0,5,199,1,1,,93,,,20,2000,1,11241adff49c5b0c239e45864087e2106ab57ef3,,-1950,2266.875,25,86
1,3,1,2,,-0.0505,1,2022-11-14,285,0,0,0,13,83,1,1,,93,,,20,2000,1,619d9ef3b35efa1abdd2cdf41b6550878ff41b87,,-1950,2266.875,25,86
5,27,5,2,,-0.2173,1,2022-11-14,286,0,0,0,2,200,1,1,,94,19.411523,,15,500,1,43d71630e366e3940b9dafb356cec2c11cdbd3c5,19.411523,0,1197.61335,13,87
1,7,1,2,,-0.0007,1,2012-02-01,287,0,0,0,2,201,1,1,,94,19.411523,,15,500,1,251d6c0c662e9127517a752a4e6f1178fc4298df,19.411523,0,1197.61335,13,87
1,7,1,2,,-0.0007,1,2012-02-01,288,0,0,0,2,152,1,1,,94,19.411523,,15,500,1,bf4af4a0a0f8d9d08f45f9da955b77dc65bab239,19.411523,0,1197.61335,13,87
1,7,1,2,,-0.0649,1,2012-02-01,289,0,0,0,14,202,1,1,,94,19.411523,,15,500,1,dd547a1e91d125cc8c6c25b9a2143302d4aaec51,19.411523,0,1197.61335,13,87
1,1,1,2,,-0.0632,1,2012-02-01,290,0,0,0,11,203,1,1,,95,0,,7,785,1,90bcfab37f5456808fa0ee4c34d85dc39b4f2175,0,0,0,16,88
1,1,1,2,,-2.0053,1,2012-02-01,291,0,0,0,1,204,1,1,,96,-938.25,,7,-3427.9,1,b125a30ca984233a059c92cc16ae254bfab71418,0,-938.25,2272.324219,13,89
