detected_at,dq_issue_id,issue_detail,issue_type,severity,source_business_key,source_table_name
2026-02-22 22:02:43,142,funded_volume_in_cost_center: 1312774.0 vs 1380800.0 (source_row=392),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,143,company_id: 1 vs 2 (source_row=393),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,144,funded_volume_in_cost_center: 1312774.0 vs 1380800.0 (source_row=393),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,145,company_id: 1 vs 2 (source_row=394),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,146,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=394),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,147,funded_volume_in_cost_center: 1312774.0 vs 256000.0 (source_row=394),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,148,company_id: 1 vs 2 (source_row=395),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,149,funded_units_in_cost_center: 2.0 vs 8.0 (source_row=395),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,150,funded_volume_in_cost_center: 1312774.0 vs 2839649.0 (source_row=395),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,151,company_id: 1 vs 2 (source_row=396),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,152,funded_units_in_cost_center: 2.0 vs 8.0 (source_row=396),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,153,funded_volume_in_cost_center: 1312774.0 vs 2839649.0 (source_row=396),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,154,company_id: 1 vs 2 (source_row=397),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,155,funded_units_in_cost_center: 2.0 vs 33.0 (source_row=397),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,156,funded_volume_in_cost_center: 1312774.0 vs 12036790.0 (source_row=397),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,157,company_id: 1 vs 2 (source_row=398),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,158,funded_units_in_cost_center: 2.0 vs 7.0 (source_row=398),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,159,funded_volume_in_cost_center: 1312774.0 vs 1889147.0 (source_row=398),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,160,company_id: 1 vs 2 (source_row=399),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,161,funded_units_in_cost_center: 2.0 vs 33.0 (source_row=399),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,162,funded_volume_in_cost_center: 1312774.0 vs 12036790.0 (source_row=399),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,163,company_id: 1 vs 2 (source_row=400),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,164,funded_units_in_cost_center: 2.0 vs 14.0 (source_row=400),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,165,funded_volume_in_cost_center: 1312774.0 vs 4166806.0 (source_row=400),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,166,company_id: 1 vs 2 (source_row=401),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,167,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=401),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,168,funded_volume_in_cost_center: 1312774.0 vs 870000.0 (source_row=401),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,169,company_id: 1 vs 2 (source_row=402),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,170,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=402),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,171,company_id: 1 vs 2 (source_row=403),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,172,funded_volume_in_cost_center: 1312774.0 vs 384200.0 (source_row=403),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,173,company_id: 1 vs 2 (source_row=404),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,174,funded_units_in_cost_center: 2.0 vs 7.0 (source_row=404),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,175,funded_volume_in_cost_center: 1312774.0 vs 1889147.0 (source_row=404),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,176,company_id: 1 vs 2 (source_row=405),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,177,funded_units_in_cost_center: 2.0 vs 23.0 (source_row=405),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,178,funded_volume_in_cost_center: 1312774.0 vs 6663491.0 (source_row=405),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,179,company_id: 1 vs 2 (source_row=406),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,180,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=406),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,181,funded_volume_in_cost_center: 1312774.0 vs 2771061.0 (source_row=406),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,182,company_id: 1 vs 2 (source_row=407),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,183,funded_volume_in_cost_center: 1312774.0 vs 470437.0 (source_row=407),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,184,company_id: 1 vs 2 (source_row=408),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,185,funded_volume_in_cost_center: 1312774.0 vs 335000.0 (source_row=408),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,186,company_id: 1 vs 2 (source_row=409),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,187,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=409),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,188,company_id: 1 vs 2 (source_row=410),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,189,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=410),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,190,funded_volume_in_cost_center: 1312774.0 vs 380000.0 (source_row=410),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,191,company_id: 1 vs 2 (source_row=411),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,192,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=411),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,193,funded_volume_in_cost_center: 1312774.0 vs 380000.0 (source_row=411),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,194,company_id: 1 vs 2 (source_row=412),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,195,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=412),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,196,company_id: 1 vs 2 (source_row=413),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,197,funded_units_in_cost_center: 2.0 vs 4.0 (source_row=413),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,198,funded_volume_in_cost_center: 1312774.0 vs 3733416.0 (source_row=413),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,199,company_id: 1 vs 2 (source_row=414),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,200,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=414),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,201,company_id: 1 vs 2 (source_row=415),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,202,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=415),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,203,funded_volume_in_cost_center: 1312774.0 vs 306000.0 (source_row=415),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,204,company_id: 1 vs 2 (source_row=416),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,205,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=416),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,206,funded_volume_in_cost_center: 1312774.0 vs 306000.0 (source_row=416),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,207,company_id: 1 vs 2 (source_row=417),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,208,funded_units_in_cost_center: 2.0 vs 23.0 (source_row=417),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,209,funded_volume_in_cost_center: 1312774.0 vs 8833757.0 (source_row=417),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,210,company_id: 1 vs 2 (source_row=418),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,211,funded_units_in_cost_center: 2.0 vs 23.0 (source_row=418),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,212,funded_volume_in_cost_center: 1312774.0 vs 8833757.0 (source_row=418),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,213,company_id: 1 vs 2 (source_row=419),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,214,funded_units_in_cost_center: 2.0 vs 23.0 (source_row=419),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,215,funded_volume_in_cost_center: 1312774.0 vs 8833757.0 (source_row=419),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,216,company_id: 1 vs 3 (source_row=420),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,217,funded_units_in_cost_center: 2.0 vs 26.0 (source_row=420),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,218,funded_volume_in_cost_center: 1312774.0 vs 9948686.0 (source_row=420),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,219,company_id: 1 vs 3 (source_row=421),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,220,funded_units_in_cost_center: 2.0 vs 36.0 (source_row=421),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,221,funded_volume_in_cost_center: 1312774.0 vs 22307073.0 (source_row=421),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,222,company_id: 1 vs 3 (source_row=422),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,223,funded_units_in_cost_center: 2.0 vs 27.0 (source_row=422),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,224,funded_volume_in_cost_center: 1312774.0 vs 20174847.0 (source_row=422),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,225,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=519),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,226,active_sales_hc: 4.0 vs 5.0 (source_row=577),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 39, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,227,funded_units_in_cost_center: 3.0 vs 8.0 (source_row=577),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 39, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,228,funded_volume_in_cost_center: 483300.0 vs 3210918.0 (source_row=577),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 39, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,229,funded_units_by_vp: 2.0 vs 1.0 (source_row=577),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 39, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,230,funded_volume_by_vp: 433300.0 vs 300700.0 (source_row=577),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 39, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,231,rent_bom_amt: 2792.1 vs 2006.09 (source_row=577),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 39, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,232,company_id: 1 vs 2 (source_row=616),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,233,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=616),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,234,funded_volume_in_cost_center: 1312774.0 vs 164000.0 (source_row=616),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,235,company_id: 1 vs 2 (source_row=617),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,236,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,237,funded_volume_in_cost_center: 1312774.0 vs 806500.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,238,active_sales_hc: 11.0 vs 1.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 135, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,239,active_non_producing_sales_hc: 7.0 vs 1.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 135, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,240,funded_units_in_cost_center: 11.0 vs 1.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 135, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,241,funded_volume_in_cost_center: 3766290.0 vs 806500.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 135, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,242,rent_bom_amt: 750.0 vs 500.0 (source_row=617),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 135, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,243,company_id: 1 vs 2 (source_row=618),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,244,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=618),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,245,company_id: 1 vs 2 (source_row=619),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,246,funded_units_in_cost_center: 2.0 vs 6.0 (source_row=619),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,247,funded_volume_in_cost_center: 1312774.0 vs 3162715.0 (source_row=619),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,248,company_id: 1 vs 2 (source_row=620),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,249,funded_units_in_cost_center: 2.0 vs 4.0 (source_row=620),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,250,funded_volume_in_cost_center: 1312774.0 vs 881698.0 (source_row=620),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,251,company_id: 1 vs 2 (source_row=621),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,252,funded_volume_in_cost_center: 1312774.0 vs 1266900.0 (source_row=621),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,253,company_id: 1 vs 2 (source_row=622),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,254,funded_units_in_cost_center: 2.0 vs 11.0 (source_row=622),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,255,funded_volume_in_cost_center: 1312774.0 vs 3766290.0 (source_row=622),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,256,company_id: 1 vs 2 (source_row=623),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,257,funded_units_in_cost_center: 2.0 vs 7.0 (source_row=623),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,258,funded_volume_in_cost_center: 1312774.0 vs 4554529.0 (source_row=623),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,259,company_id: 1 vs 2 (source_row=624),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,260,funded_units_in_cost_center: 2.0 vs 10.0 (source_row=624),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:43,261,funded_volume_in_cost_center: 1312774.0 vs 4633846.0 (source_row=624),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
